Date,USDTRY,Baseline_Anomaly,IF_Anomaly,OCSVM_Anomaly,Baseline_Anomaly_Score,IF_Anomaly_Score,OCSVM_Anomaly_Score,Models_Flagging,Consensus_Class
2017-06-15,3.513,False,False,False,0.4595403710037534,0.3697708750896136,-2.6963311273378103,0,NONE
2017-06-16,3.5027,False,False,False,0.433305261550848,0.3685362788159309,-3.1083684231259276,0,NONE
2017-06-19,3.5228,False,False,False,0.4523157480612301,0.3638102756487664,-3.4114322387685494,0,NONE
2017-06-20,3.5444,False,False,False,0.493915291360548,0.3646093551750621,-3.7589257473384734,0,NONE
2017-06-21,3.531,False,False,False,0.3706295472569684,0.3660524612141518,-2.862574932939868,0,NONE
2017-06-22,3.5077,False,False,False,0.4019104356697344,0.3678138465519788,-3.6856132107995396,0,NONE
2017-06-23,3.5088,False,False,False,0.3897908935480614,0.354578230387838,-4.104850421796437,0,NONE
2017-06-26,3.5008,False,False,False,0.3329346183459145,0.3606837731385884,-3.15972190194209,0,NONE
2017-06-27,3.5263,False,False,False,0.3721818225123981,0.3681442275893289,-1.896623141614203,0,NONE
2017-06-28,3.5128,False,False,False,0.3682440569467272,0.3610987773414809,-3.4574913958621103,0,NONE
2017-06-29,3.5265,False,False,False,0.3165237033302608,0.3561362270580923,-3.503774545186838,0,NONE
2017-06-30,3.5212,False,False,False,0.3286590182248351,0.3516562141550577,-3.867041678030551,0,NONE
2017-07-03,3.5571,False,False,False,0.4509789329294605,0.3821734444575332,-2.8390503170246912,0,NONE
2017-07-04,3.5594,False,False,False,0.3784343393384215,0.3535353313470382,-4.10032608074885,0,NONE
2017-07-05,3.6062,False,False,False,0.5299923978212084,0.4065341917947093,-2.2803162729770836,0,NONE
2017-07-06,3.6212,False,False,False,0.507407506630592,0.3799672731222617,-2.774923484541034,0,NONE
2017-07-07,3.6182,False,False,False,0.685253031941116,0.3864097420934799,-1.5480685877748108,0,NONE
2017-07-10,3.6083,False,False,False,0.588573326510868,0.3749764957262879,-1.962828994489401,0,NONE
2017-07-11,3.6139,False,False,False,0.606742592531662,0.3709926119232601,-2.6209478229645367,0,NONE
2017-07-12,3.5672,False,False,False,0.6181773419201942,0.3962949765004326,-0.9815303143589027,0,NONE
2017-07-13,3.5657,False,False,False,0.4283329761369653,0.357512669209546,-2.7409617212823427,0,NONE
2017-07-14,3.5381,False,False,False,0.4355514747385691,0.378089928399324,-2.9629048291862787,0,NONE
2017-07-17,3.5284,False,False,False,0.4643452001869144,0.3679164075093452,-2.988794000361482,0,NONE
2017-07-18,3.5231,False,False,False,0.412404474441747,0.372627529281538,-2.3787262182881506,0,NONE
2017-07-19,3.522,False,False,False,0.2427647963325785,0.3605772766510107,-2.2095814552256954,0,NONE
2017-07-20,3.5264,False,False,False,0.2722730312661165,0.3548958428321898,-2.4835234136181565,0,NONE
2017-07-21,3.5364,False,False,False,0.1750997084418557,0.3509108580604838,-2.6572107655318824,0,NONE
2017-07-24,3.5567,False,False,False,0.2299270284859256,0.3538338883177895,-2.6773409113920223,0,NONE
2017-07-25,3.5724,False,False,False,0.2719924967587099,0.3585498716103364,-2.15371784437961,0,NONE
